"id","slug","name","summary","excerpt","categories","locations","tags","websiteUrls","profileUrl","lastUpdated"
"organization:aligned-interests","aligned-interests","Aligned Interests","Aligned Interests is the operating name used by Frank Leffelaar, a Vancouver, BC-based mentor and advisor active across VANTEC, Foresight, SFU VentureLabs, New Ventures BC, and Fair Finance Fund. Public sources indicate Aligned Interests functions as a personal advisory practice rather than a registered organization; no distinct AI product, service, or corporate entity was identified.","Aligned Interests is the operating name used by Frank Leffelaar, a Vancouver, BC-based mentor and advisor active across VANTEC, Foresight, SFU VentureLabs, New Ventures BC, and...","","","","","/bc-ai-directory/organizations/aligned-interests","2026-05-11"
"organization:almanac-formerly-semios-bio-technologies-inc","almanac-formerly-semios-bio-technologies-inc","Almanac (formerly Semios Bio Technologies Inc.)","Almanac (formerly Semios, founded Vancouver 2010) is a global precision agriculture platform that rebranded in October 2024 after acquiring Agworld for $100M. The company operates a network of over 500,000 IoT sensors delivering 500M+ daily data points on climate, pest, and water conditions across 100 million acres of farmland on three continents. Almanac uses AI and machine learning for real-time crop management...","Almanac (formerly Semios, founded Vancouver 2010) is a global precision agriculture platform that rebranded in October 2024 after acquiring Agworld for $100M. The company operat...","AgTech|AI|IoT","Vancouver, BC","crop management|IoT sensors|machine learning|pest management|precision agriculture","https://almanac.ag","/bc-ai-directory/organizations/almanac-formerly-semios-bio-technologies-inc","2026-05-10"
"organization:aloai","aloai","AloAi","AloAi is a Vancouver-based AI customer service platform built for small and medium-sized businesses. The platform automates calls, emails, and appointment scheduling using conversational AI that can both talk and operate, with claimed HIPAA-grade security. AloAi is listed in multiple Vancouver AI company directories and has an active website at aloai.ca.","AloAi is a Vancouver-based AI customer service platform built for small and medium-sized businesses. The platform automates calls, emails, and appointment scheduling using conve...","AI|Customer Service|SaaS","Vancouver, BC","conversational AI|customer service automation|HIPAA|SMB|voice AI","https://aloai.ca","/bc-ai-directory/organizations/aloai","2026-05-10"
"organization:aloe","aloe","Aloe","Aloe is a Vancouver-based AI productivity platform that uses program synthesis and neurosymbolic reasoning to build agents capable of tasks that language models cannot handle. The company emphasizes hallucination-free, deterministic output and has reported top performance on the GAIA benchmark for General AI Assistants across all three difficulty levels. Aloe is privately held with a team of AI researchers and cog...","Aloe is a Vancouver-based AI productivity platform that uses program synthesis and neurosymbolic reasoning to build agents capable of tasks that language models cannot handle. T...","Agentic AI|AI|Productivity","Vancouver, BC","AI agents|neurosymbolic reasoning|productivity|program synthesis","https://aloe.inc","/bc-ai-directory/organizations/aloe","2026-05-10"
"organization:alset-capital-tsx-gpus","alset-capital-tsx-gpus","Alset Capital (TSX: GPUS)","Alset AI Ventures Inc. (TSXV: GPUS, formerly Alset Capital) is a Vancouver-headquartered AI-focused venture investment platform incorporated in 1999 and currently operating from 701 West Georgia Street. The company provides portfolio companies with capital, compute power, and go-to-market support across the AI value chain, including investments in firms like Lyken.AI. As of May 2026 the company remains active with...","Alset AI Ventures Inc. (TSXV: GPUS, formerly Alset Capital) is a Vancouver-headquartered AI-focused venture investment platform incorporated in 1999 and currently operating from...","AI Investment|Public Company|Venture Capital","Vancouver, BC","AI infrastructure|AI ventures|investment|public company|TSXV","https://www.alsetai.com","/bc-ai-directory/organizations/alset-capital-tsx-gpus","2026-05-10"
"organization:alter-energy","alter-energy","Alter Energy","Alter Energy is referenced in BC AI ecosystem sources. No public website, product description, BC address, or independent coverage has been found to confirm BC organizational AI relevance.","Alter Energy is referenced in BC AI ecosystem sources. No public website, product description, BC address, or independent coverage has been found to confirm BC organizational AI...","","","","","/bc-ai-directory/organizations/alter-energy","2026-05-11"
"organization:altitude-capital","altitude-capital","Altitude Capital","Altitude Capital is a Vancouver, BC-based boutique venture capital fund founded in 2014 by Peter Hendriks, focused on early-stage investments in cleantech, blockchain, and materials engineering. The fund is part of Vancouver's active VC ecosystem and is listed in multiple investor directories including Crunchbase and Ask For Funding. While the primary thesis spans cleantech and deeptech rather than AI specifically...","Altitude Capital is a Vancouver, BC-based boutique venture capital fund founded in 2014 by Peter Hendriks, focused on early-stage investments in cleantech, blockchain, and mater...","Investor|Venture Capital","Vancouver, BC","blockchain|cleantech|deeptech|early-stage|investor|venture-capital","https://altitude.capital/","/bc-ai-directory/organizations/altitude-capital","2026-05-11"
"organization:altumview","altumview","AltumView","AltumView is a Burnaby health technology company building AI-powered smart activity sensors for elder care, safety monitoring, fall detection, and privacy-preserving remote support.","AltumView is a Burnaby health technology company building AI-powered smart activity sensors for elder care, safety monitoring, fall detection, and privacy-preserving remote supp...","Computer vision|Elder care|Health AI","Burnaby, BC|Metro Vancouver, BC","age-tech|computer-vision|elder-care|fall-detection|health-ai","https://www.altumview.ca","/bc-ai-directory/organizations/altumview","2026-05-08"
"organization:amass-ai","amass-ai","Amass AI","No BC organization named 'Amass AI' was found in any public source. Amass Technologies (amass.tech) is a Copenhagen-based life science AI company seed-funded by Giant Ventures in 2025 with no Canadian office or BC presence found in any public registry or directory.","No BC organization named 'Amass AI' was found in any public source. Amass Technologies (amass.tech) is a Copenhagen-based life science AI company seed-funded by Giant Ventures i...","","","","","/bc-ai-directory/organizations/amass-ai","2026-05-11"
"organization:amazon","amazon","Amazon (Vancouver Tech Hub)","Amazon operates a major technology hub in downtown Vancouver, BC, home to more than 4,500 corporate and technology employees spanning Amazon Web Services (AWS), Worldwide Stores, and Devices teams. The hub — anchored at The Post on Georgia Street with a 43,000 sq ft atrium — expanded in 2026 with the opening of the North Tower, where more than 1,000 engineers relocated. Vancouver-based Amazon Science teams include...","Amazon operates a major technology hub in downtown Vancouver, BC, home to more than 4,500 corporate and technology employees spanning Amazon Web Services (AWS), Worldwide Stores...","Applied AI|Cloud AI|Enterprise Tech","Vancouver, BC","aws|cloud|enterprise|large-tech|machine-learning","https://www.aboutamazon.ca/|https://www.amazon.science/locations/vancouver","/bc-ai-directory/organizations/amazon","2026-05-11"
"organization:aws","aws","Amazon Web Services (AWS)","Amazon Web Services (AWS) is the cloud computing division of Amazon, with Canadian infrastructure including an AWS Canada West region in Calgary and Direct Connect locations in Vancouver. AWS teams are embedded in Amazon's Vancouver Tech Hub at The Post (510 W Georgia St) alongside Stores and Devices teams, and the amazon slug/profile already covers this full Vancouver presence.","Amazon Web Services (AWS) is the cloud computing division of Amazon, with Canadian infrastructure including an AWS Canada West region in Calgary and Direct Connect locations in...","","","","","/bc-ai-directory/organizations/aws","2026-05-11"
"organization:amiableai","amiableai","AmiableAi","AmiableAi is a Burnaby, BC-based AI and machine learning company (2025 Willingdon Ave Unit 900) that helps businesses drive measurable outcomes through AI and ML strategies. The company is a member of the BC Tech Association and operates at amiableai.ca.","AmiableAi is a Burnaby, BC-based AI and machine learning company (2025 Willingdon Ave Unit 900) that helps businesses drive measurable outcomes through AI and ML strategies. The...","AI|Consulting|Machine Learning","Burnaby, BC","AI strategy|business outcomes|enterprise AI|machine learning","https://amiableai.ca","/bc-ai-directory/organizations/amiableai","2026-05-10"
